CID,MenteeID,MentorID,MentorshipType,Institution,InstitutionMAGID,StartYear,StopYear,NumOfMenteesOfTheMentor,NumOfMenteesOfTheMentor10,NumOfMenteesOfTheMenteeIn20,BigOrSmall,Survival0,Survival1,TotalPubsOfMentor,YearOfTheFirstPubsOfMentorPubs,YearlyPubsOfMentor,TotalCitationOfMentor,YearlyCitationOfMentor,TotalCollaOfMentor,YearllyCollaOfMentor,YearOfTheFirstPubsOfMenteePubs,First5YearPubsOfMentee,First5YearCitationOfMentee,First5YearCollaOfMentee,YearlyPubsOfMentee,YearlyCitationOfMentee,BirthYearOfMentee,CareerAgeOfMentorInTraining,PubsOfMentorInTraning,CollaPubsOfWithMentor
1550249,772073,772074,1,Universität Bayreuth,,-1,1988,1,1,0,0,0,0,35,1991.0,1.75,616,30.8,42,2.1,-1.0,0,0,0,0.0,0.0,1988.0,-3.0,0,0
1550261,772075,53020,3,FOM Institute Amsterdam,,1977,1978,5,3,0,-1,0,0,107,1970.0,2.891891891891892,2227,60.189189189189186,128,3.4594594594594597,1972.0,12,299,7,2.3333333333333335,40.23809523809524,1972.0,8.0,31,0
1550292,772080,80503,1,"University of Michigan, Ann Arbor",27837315.0,-1,1949,1,1,0,0,0,0,86,1945.0,1.6538461538461537,4509,86.71153846153847,84,1.6153846153846154,1957.0,2,53,4,0.5,14.625,1949.0,4.0,10,0
1550388,721227,518708,1,"University of Wisconsin, Madison",135310074.0,-1,1971,2,1,0,0,0,0,86,1948.0,1.2463768115942029,1423,20.6231884057971,53,0.7681159420289855,1973.0,7,755,6,2.260869565217391,280.19565217391306,1971.0,23.0,16,0
1550503,493612,62961,1,Stony Brook University,59553526.0,-1,1971,14,4,0,-1,0,0,418,1951.0,6.057971014492754,15595,226.0144927536232,292,4.231884057971015,1973.0,1,165,2,5.755102040816326,94.81632653061224,1971.0,20.0,17,0
1550828,772204,772219,1,Univ. de Paris VII,,-1,1984,3,2,1,-1,1,1,2,1986.0,0.3333333333333333,8,1.3333333333333333,2,0.3333333333333333,1986.0,1,8,2,1.0,8.0,1984.0,-2.0,1,1
1550963,770843,772253,1,"École Normale Supérieure, Paris",29607241.0,-1,1959,3,2,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1977.0,2,8,6,1.3,20.175,1959.0,-1.0,0,0
1551034,772253,755485,1,"École Normale Supérieure, Paris",29607241.0,-1,1950,1,1,3,0,1,1,7,1924.0,0.25,35,1.25,3,0.10714285714285714,-1.0,0,0,0,0.0,0.0,1950.0,26.0,1,0
1551045,772276,770843,1,Univ. de Paris VII,,-1,1992,17,9,0,1,0,0,52,1977.0,1.3,807,20.175,102,2.55,-1.0,0,0,0,0.0,0.0,1992.0,15.0,7,0
1551049,772277,770843,1,Univ. de Paris VII,,-1,1988,17,6,0,1,0,0,52,1977.0,1.3,807,20.175,102,2.55,-1.0,0,0,0,0.0,0.0,1988.0,11.0,0,0
1551051,772278,770843,1,Univ. de Paris VII,,-1,1988,17,6,0,1,0,0,52,1977.0,1.3,807,20.175,102,2.55,-1.0,0,0,0,0.0,0.0,1988.0,11.0,0,0
1551055,772279,770843,1,University of Paris VII,,-1,1987,17,5,0,1,0,0,52,1977.0,1.3,807,20.175,102,2.55,-1.0,0,0,0,0.0,0.0,1987.0,10.0,0,0
1551057,772280,770843,1,University of Paris VII,,-1,1986,17,5,0,1,0,0,52,1977.0,1.3,807,20.175,102,2.55,-1.0,0,0,0,0.0,0.0,1986.0,9.0,0,0
1551059,772281,770843,1,Aix Marseille 1,,-1,1986,17,5,0,1,0,0,52,1977.0,1.3,807,20.175,102,2.55,-1.0,0,0,0,0.0,0.0,1986.0,9.0,0,0
1551064,772203,770843,1,Université Joseph Fourier (Grenoble),,-1,1994,17,9,21,1,1,1,52,1977.0,1.3,807,20.175,102,2.55,1992.0,25,451,125,16.0,1397.1,1992.0,17.0,12,0
1551102,772214,772292,1,Univ. de Paris XI,,-1,1975,1,1,4,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1989.0,2,34,5,2.967741935483871,236.03225806451613,1975.0,-1.0,0,0
1551435,772386,33821,2,University of Oxford,40120149.0,1956,1957,22,9,0,1,0,0,89,1921.0,0.9270833333333334,6027,62.78125,56,0.5833333333333334,1968.0,8,87,5,1.6,17.4,1957.0,36.0,7,0
1551508,772219,770843,1,Univ. de Paris XI,,-1,1969,17,1,3,0,1,1,52,1977.0,1.3,807,20.175,102,2.55,1986.0,2,8,2,0.3333333333333333,1.3333333333333333,1969.0,-8.0,0,0
1551510,772219,772403,1,Univ. de Paris XI,,-1,1969,1,1,3,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1986.0,2,8,2,0.3333333333333333,1.3333333333333333,1969.0,-1.0,0,0
1551511,772278,772219,1,Univ. de Paris VII,,-1,1988,3,2,0,-1,0,0,2,1986.0,0.3333333333333333,8,1.3333333333333333,2,0.3333333333333333,-1.0,0,0,0,0.0,0.0,1988.0,2.0,1,0
1551513,772404,772219,1,UPMC Univ Paris 6,39804081.0,-1,1993,3,2,0,-1,0,0,2,1986.0,0.3333333333333333,8,1.3333333333333333,2,0.3333333333333333,1977.0,2,38,1,0.4,7.311111111111111,1977.0,7.0,1,0
1551514,772404,770843,1,UPMC Univ Paris 6,39804081.0,-1,1993,17,9,0,1,0,0,52,1977.0,1.3,807,20.175,102,2.55,1977.0,2,38,1,0.4,7.311111111111111,1977.0,16.0,8,0
1551516,772405,770843,1,Univ. de Paris VII,,-1,1994,17,9,0,1,0,0,52,1977.0,1.3,807,20.175,102,2.55,-1.0,0,0,0,0.0,0.0,1994.0,17.0,12,0
1551518,772406,770843,1,Univ. de Paris VII,,-1,1994,17,9,0,1,0,0,52,1977.0,1.3,807,20.175,102,2.55,1992.0,2,17,3,1.0,8.5,1992.0,17.0,12,0
1551519,772406,237284,1,Univ. de Paris VII,,-1,1994,8,3,0,-1,0,0,1532,1966.0,27.357142857142858,47681,851.4464285714286,1123,20.053571428571427,1992.0,2,17,3,1.0,8.5,1992.0,28.0,139,2
1551601,772358,191944,1,"University of Washington, Seattle",201448701.0,-1,1989,5,2,0,-1,0,0,395,1958.0,6.694915254237288,8785,148.89830508474577,357,6.0508474576271185,1993.0,14,174,28,8.89655172413793,217.0,1989.0,31.0,58,0
1551608,772430,770888,1,Univ. de Paris VII,,-1,1993,8,2,0,-1,0,0,281,1979.0,6.534883720930233,3518,81.81395348837209,271,6.3023255813953485,1992.0,13,75,7,3.1379310344827585,25.17241379310345,1992.0,14.0,17,5
1551609,772430,770771,1,Univ. de Paris VII,,-1,1993,2,2,0,-1,0,0,0,-1.0,0.0,0,0.0,0,0.0,1992.0,13,75,7,3.1379310344827585,25.17241379310345,1992.0,-1.0,0,0
1551614,264270,273167,1,University of Toronto,185261750.0,-1,1985,3,1,4,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1980.0,8,66,10,3.7142857142857144,63.642857142857146,1980.0,-1.0,0,0
1551866,772501,50748,1,Princeton University,20089843.0,-1,1923,10,5,0,-1,1,0,67,1903.0,1.0307692307692307,1096,16.861538461538462,35,0.5384615384615384,1923.0,10,312,2,0.8021978021978022,14.219780219780219,1923.0,20.0,12,2
1551867,381216,772501,1,"Indiana University, Bloomington",592451.0,-1,1956,1,1,0,0,0,0,73,1923.0,0.8021978021978022,1294,14.219780219780219,8,0.08791208791208792,1960.0,1,25,1,1.0,13.285714285714286,1956.0,33.0,10,0
1551940,772516,63217,1,University of Chicago,40347166.0,1969,1972,12,7,1,1,1,1,160,1954.0,2.857142857142857,15463,276.125,110,1.9642857142857142,-1.0,0,0,0,0.0,0.0,1972.0,18.0,37,0
1551941,595185,772516,1,University of Massachusetts,,1988,1991,1,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1988.0,7,193,13,1.6818181818181819,57.77272727272727,1988.0,-1.0,0,0
1553261,772691,380194,1,"University of California, San Diego",36258959.0,1988,1993,12,1,0,0,0,0,848,1980.0,20.19047619047619,19417,462.3095238095238,1148,27.333333333333332,-1.0,0,0,0,0.0,0.0,1993.0,13.0,93,0
1553346,772709,112351,1,University of Toronto,185261750.0,1928,1933,2,1,0,0,1,0,80,1899.0,0.6722689075630253,408,3.4285714285714284,46,0.3865546218487395,-1.0,0,0,0,0.0,0.0,1933.0,34.0,19,0
1553409,107759,56421,3,University of Pittsburgh,170201317.0,1970,1971,6,5,0,1,0,0,118,1959.0,2.269230769230769,5635,108.36538461538461,73,1.4038461538461537,1981.0,2,93,4,2.2439024390243905,124.7560975609756,1971.0,12.0,9,0
1553747,772823,57770,1,Radboud University Nijmegen,145872427.0,1982,1987,4,2,0,-1,0,0,30,1997.0,1.5,220,11.0,2,0.1,1985.0,4,35,5,1.135135135135135,7.8108108108108105,1985.0,-10.0,0,0
1554024,772901,753680,1,"University of Washington,Seattle",201448701.0,1984,1992,4,3,1,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1989.0,27,393,29,12.696969696969697,513.8787878787879,1989.0,-1.0,0,0
1554319,772987,552162,1,Stanford University,97018004.0,-1,1963,3,1,0,0,0,0,220,1961.0,3.6666666666666665,17831,297.18333333333334,123,2.05,1966.0,2,16,2,2.267857142857143,89.46428571428571,1963.0,2.0,5,0
1554367,773003,747410,1,Univ. de Paris VII,,-1,1986,2,1,1,0,1,1,14,1962.0,0.3783783783783784,377,10.18918918918919,18,0.4864864864864865,-1.0,0,0,0,0.0,0.0,1986.0,24.0,0,0
1554368,773003,705435,1,Univ. de Paris VII,,-1,1986,1,1,1,0,1,1,104,1973.0,2.260869565217391,3051,66.32608695652173,98,2.130434782608696,-1.0,0,0,0,0.0,0.0,1986.0,13.0,2,0
1554369,747410,170121,1,Cornell University,205783295.0,-1,1960,20,5,1,-1,1,1,331,1948.0,5.253968253968254,30324,481.3333333333333,237,3.761904761904762,1962.0,5,58,4,0.3783783783783784,10.18918918918919,1960.0,12.0,25,0
1554372,773004,747410,1,Univ. de Paris VII,,-1,1970,2,1,0,0,0,0,14,1962.0,0.3783783783783784,377,10.18918918918919,18,0.4864864864864865,1972.0,12,164,13,1.358974358974359,11.923076923076923,1970.0,8.0,2,0
1554793,773144,63103,1,University of Adelaide,5681781.0,-1,1956,1,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1956.0,-1.0,0,0
1554887,773167,437444,1,"State University of New York, Buffalo",63190737.0,1989,1994,11,5,0,1,0,0,150,1982.0,3.75,5639,140.975,302,7.55,1988.0,1,24,2,7.764705882352941,274.79411764705884,1988.0,12.0,21,1
1554889,773168,437444,1,"State University of New York, Buffalo",63190737.0,1980,1994,11,5,0,1,0,0,150,1982.0,3.75,5639,140.975,302,7.55,1993.0,20,2288,30,1.8666666666666667,180.73333333333332,1993.0,12.0,21,9
1554916,773181,437444,1,"State University of New York, Buffalo",63190737.0,-1,1995,11,5,0,1,0,0,150,1982.0,3.75,5639,140.975,302,7.55,-1.0,0,0,0,0.0,0.0,1995.0,13.0,25,0
1554935,437444,773190,2,University of California San Francisco and Gladstone Institutes,,-1,1988,1,1,9,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1982.0,8,1017,13,3.75,140.975,1982.0,-1.0,0,0
1780898,838596,639911,1,Rice University,74775410.0,-1,1959,2,1,0,0,0,0,0,-1.0,0.0,0,0.0,0,0.0,1966.0,11,75,18,2.4814814814814814,24.37037037037037,1959.0,-1.0,0,0
1700101,816260,730951,1,"University of California, Los Angeles",161318765.0,-1,1971,1,1,1,0,1,1,56,1957.0,0.9180327868852459,3114,51.049180327868854,66,1.0819672131147542,1970.0,3,490,3,2.0638297872340425,170.29787234042553,1970.0,14.0,13,1
1557898,774563,679653,2,"University of California, Los Angeles",161318765.0,-1,1962,3,2,0,-1,0,0,88,1954.0,1.4666666666666666,5753,95.88333333333334,54,0.9,-1.0,0,0,0,0.0,0.0,1962.0,8.0,18,0
1558021,92477,92420,1,Cornell University,205783295.0,-1,1975,11,2,2,-1,1,1,59,1969.0,1.475,1569,39.225,74,1.85,1964.0,2,1562,5,6.706896551724138,105.34482758620689,1964.0,6.0,16,3
1558148,774635,4513,1,Leiden University,121797337.0,-1,1968,11,7,0,1,0,0,0,-1.0,0.0,0,0.0,0,0.0,-1.0,0,0,0,0.0,0.0,1968.0,-1.0,0,0
1560647,775673,88908,1,Eberhard Karls Universität Tübingen,8087733.0,-1,1988,33,8,0,1,0,0,405,1975.0,8.617021276595745,3607,76.74468085106383,758,16.127659574468087,-1.0,0,0,0,0.0,0.0,1988.0,13.0,40,0
1560650,775674,88908,1,Eberhard Karls Universität Tübingen,8087733.0,-1,1987,33,7,0,1,0,0,405,1975.0,8.617021276595745,3607,76.74468085106383,758,16.127659574468087,1966.0,5,134,6,3.5892857142857144,149.53571428571428,1966.0,12.0,40,1
1560652,775675,88908,1,Eberhard Karls Universität Tübingen,8087733.0,-1,1991,33,9,0,1,0,0,405,1975.0,8.617021276595745,3607,76.74468085106383,758,16.127659574468087,-1.0,0,0,0,0.0,0.0,1991.0,16.0,49,0
1560654,775676,88908,1,Eberhard Karls Universität Tübingen,8087733.0,-1,1985,33,5,0,1,0,0,405,1975.0,8.617021276595745,3607,76.74468085106383,758,16.127659574468087,-1.0,0,0,0,0.0,0.0,1985.0,10.0,25,0
1560656,775677,88908,1,Eberhard Karls Universität Tübingen,8087733.0,-1,1989,33,8,0,1,0,0,405,1975.0,8.617021276595745,3607,76.74468085106383,758,16.127659574468087,-1.0,0,0,0,0.0,0.0,1989.0,14.0,45,0
1560658,775678,88908,1,Eberhard Karls Universität Tübingen,8087733.0,-1,1991,33,9,0,1,0,0,405,1975.0,8.617021276595745,3607,76.74468085106383,758,16.127659574468087,-1.0,0,0,0,0.0,0.0,1991.0,16.0,49,0
1560660,775679,88908,1,Eberhard Karls Universität Tübingen,8087733.0,-1,1992,33,12,0,1,0,0,405,1975.0,8.617021276595745,3607,76.74468085106383,758,16.127659574468087,-1.0,0,0,0,0.0,0.0,1992.0,17.0,49,0
1560667,775682,88908,1,Eberhard Karls Universität Tübingen,8087733.0,-1,1994,33,16,0,1,0,0,405,1975.0,8.617021276595745,3607,76.74468085106383,758,16.127659574468087,1992.0,7,2,23,4.233333333333333,87.5,1992.0,19.0,56,1
1560669,775683,88908,1,Eberhard Karls Universität Tübingen,8087733.0,-1,1995,33,15,0,1,0,0,405,1975.0,8.617021276595745,3607,76.74468085106383,758,16.127659574468087,1992.0,1,0,7,1.0,0.0,1992.0,20.0,61,0
1560757,775710,23498,1,Eindhoven University of Technology,83019370.0,1964,1968,3,3,5,-1,1,1,0,-1.0,0.0,0,0.0,0,0.0,1967.0,5,109,6,0.525,11.95,1967.0,-1.0,0,0
1560765,775712,775710,1,Delft University of Technology,98358874.0,1965,1980,8,2,0,-1,0,0,21,1967.0,0.525,478,11.95,14,0.35,1986.0,3,53,4,0.4,4.333333333333333,1980.0,13.0,1,0
1560767,775713,775710,1,"Philips Electronics, Eindhoven University of Technology",,-1,1995,8,4,0,-1,0,0,21,1967.0,0.525,478,11.95,14,0.35,-1.0,0,0,0,0.0,0.0,1995.0,28.0,4,0
1560772,775716,775710,1,Delft University of Technology,98358874.0,1972,1976,8,2,0,-1,0,0,21,1967.0,0.525,478,11.95,14,0.35,-1.0,0,0,0,0.0,0.0,1976.0,9.0,2,0
1560776,775718,775710,1,Delft University of Technology,98358874.0,1991,1995,8,4,0,-1,0,0,21,1967.0,0.525,478,11.95,14,0.35,2006.0,1,68,4,0.2857142857142857,10.0,1995.0,28.0,4,0
1560778,775719,775710,1,Delft University of Technology,98358874.0,1988,1993,8,4,0,-1,0,0,21,1967.0,0.525,478,11.95,14,0.35,-1.0,0,0,0,0.0,0.0,1993.0,26.0,6,0
1560781,775721,775710,1,Delft University of Technology,98358874.0,1985,1990,8,3,0,-1,0,0,21,1967.0,0.525,478,11.95,14,0.35,1990.0,6,200,6,1.0,33.333333333333336,1990.0,23.0,3,1
1560789,775725,775723,1,California Institute of Technology,122411786.0,-1,1968,1,1,1,0,1,1,0,-1.0,0.0,0,0.0,0,0.0,1967.0,17,127,7,8.148148148148149,86.07407407407408,1967.0,-1.0,0,0
1560790,775725,775724,1,California Institute of Technology,122411786.0,-1,1968,1,1,1,0,1,1,36,1961.0,0.6545454545454545,286,5.2,14,0.2545454545454545,1967.0,17,127,7,8.148148148148149,86.07407407407408,1967.0,7.0,9,2
1560791,775723,66781,1,California Institute of Technology,122411786.0,-1,1950,2,1,1,0,1,1,2,1974.0,2.0,76,76.0,2,2.0,-1.0,0,0,0,0.0,0.0,1950.0,-24.0,0,0
1560792,775724,2017,1,Harvard University,136199984.0,-1,1954,22,9,1,1,1,1,300,1939.0,3.7974683544303796,10032,126.9873417721519,250,3.1645569620253164,1961.0,7,57,3,0.6545454545454545,5.2,1954.0,15.0,35,0
1560794,775726,775710,1,Delft University of Technology,98358874.0,1983,1987,8,2,0,-1,0,0,21,1967.0,0.525,478,11.95,14,0.35,-1.0,0,0,0,0.0,0.0,1987.0,20.0,3,0
1560875,772686,70767,1,Texas Tech University,12315562.0,1985,1988,26,9,0,1,0,0,164,1972.0,3.4166666666666665,1123,23.395833333333332,91,1.8958333333333333,-1.0,0,0,0,0.0,0.0,1988.0,16.0,33,0
1560895,745171,74020,1,University of Rochester,5388228.0,-1,1967,6,3,2,-1,1,1,139,1956.0,2.171875,4597,71.828125,159,2.484375,1971.0,14,135,17,6.571428571428571,66.95238095238095,1967.0,11.0,19,0
1561866,449392,776051,1,Universität Bremen,,-1,1983,1,1,0,0,0,0,144,1971.0,2.823529411764706,5334,104.58823529411765,117,2.2941176470588234,1983.0,15,250,12,6.743589743589744,122.15384615384616,1983.0,12.0,17,9
1562079,776127,180704,1,Northwestern University,111979921.0,-1,1995,31,3,0,-1,0,0,390,1982.0,9.75,9545,238.625,874,21.85,1994.0,14,204,22,3.5,51.0,1994.0,13.0,42,14
1563315,776385,213914,1,Princeton University,20089843.0,1990,1992,6,3,0,-1,1,0,272,1958.0,5.333333333333333,21061,412.96078431372547,201,3.9411764705882355,1992.0,42,3215,58,17.866666666666667,645.4,1992.0,34.0,66,3
1563773,776404,200057,1,Leiden University,121797337.0,-1,1985,6,3,0,-1,0,0,1,1983.0,1.0,2,2.0,4,4.0,1986.0,7,196,8,5.9714285714285715,276.34285714285716,1985.0,2.0,1,0
